uid,financial_application_rk,retro_date,logit_default,logit_grace03
1252062,67212806,2015-08-09,-1.852763,-0.242035
1260939,63906907,2015-05-15,-3.376678,0.331116
15026,65951942,2015-07-13,-2.096401,-1.684351
2406194,66085610,2015-07-14,-2.269316,0.434524
2219828,72231136,2015-11-08,-3.535262,-0.193349
1269836,68554665,2015-09-09,-2.316642,-0.452168
2381887,71345111,2015-10-20,-1.612159,-1.080199
1133020,73274269,2015-12-01,-2.459362,-1.458352
1509794,69093421,2015-09-18,-2.802331,-0.204335
775912,61379415,2015-02-22,-3.462321,0.164659
350776,74006336,2015-12-17,,-0.089872
130663,73627566,2015-12-09,-4.204153,-0.129511
1246364,67467309,2015-08-16,,-1.299729
1614257,75630503,2016-01-21,-1.263797,-0.614115
1455917,65712676,2015-07-08,-3.203432,0.262621
302912,70829081,2015-10-09,-2.147104,-1.704883
559920,68432695,2015-09-06,,-0.210989
98252,62961754,2015-04-15,-2.502639,0.001314
750228,68353042,2015-09-04,-1.030374,-0.959308
211539,70197190,2015-09-27,-2.520168,-1.163888
2534857,64176472,2015-05-24,,-0.951131
1663297,68111709,2015-08-31,-3.13641,0.05849
1201817,59750309,2015-01-06,-3.359288,-1.610436
779070,63181513,2015-04-21,-3.357668,-1.302022
2424831,63526086,2015-05-02,-2.88928,-0.580117
758620,76977710,2016-02-18,-2.712033,-1.00339
2539179,72230836,2015-11-08,-4.252434,-1.301048
1138388,72390233,2015-11-11,-1.627722,-0.944321
2058509,67293863,2015-08-11,,-0.219998
485217,63105757,2015-04-19,-2.740157,-0.984446
542404,71258428,2015-10-18,-2.496731,-0.739835
834077,62160167,2015-03-22,-2.503096,-0.193198
2465397,78167775,2016-03-14,-2.465376,-1.028725
530109,63093703,2015-04-19,-1.009278,-1.249255
1280037,67442996,2015-08-15,-1.685474,-0.290974
916417,62307397,2015-03-26,-2.458316,-0.979532
2211181,74931305,2016-01-06,-3.364387,-0.234943
319895,62921361,2015-04-14,-2.96201,-1.580697
83526,68474616,2015-09-07,,-0.431836
1172051,63766344,2015-05-11,-2.204303,1.342764
591622,61271364,2015-02-18,-2.853861,0.35973
1766436,61460668,2015-02-25,-2.349602,-1.26372
2290877,68736973,2015-09-13,-2.532703,-1.356982
2340194,69138575,2015-09-19,-2.62036,-0.793274
322278,77875434,2016-03-08,-2.659065,-1.737702
113360,71960320,2015-11-02,,0.051566
1596363,72325870,2015-11-10,,-1.457363
779337,67331969,2015-08-12,-2.177001,0.028663
2278217,77619070,2016-03-02,-3.600331,0.501762
374155,69815737,2015-09-21,-3.167473,0.483421
1145355,69878295,2015-09-22,-2.866381,-1.444874
109588,73270694,2015-12-01,-2.847366,-0.665923
1406302,70334878,2015-09-29,-2.209834,-0.887861
1688151,66624629,2015-07-26,-2.399304,-1.538539
294928,64488273,2015-06-03,-2.00039,-1.636712
1300393,72521807,2015-11-13,-3.59347,-1.995522
2434304,70422205,2015-09-30,-2.830865,0.311117
2407523,64205111,2015-05-25,-0.273312,-1.036152
984279,63478939,2015-04-30,-2.537491,-1.044008
1182631,67439176,2015-08-15,-2.171951,-0.142329
1924820,72447154,2015-11-12,-3.087535,-1.348631
1759333,63869052,2015-05-14,-2.089626,-0.790046
1026964,65224074,2015-06-24,-2.722219,0.482189
2166454,71308201,2015-10-19,-2.982692,-0.317691
1136692,72289725,2015-11-09,-3.298153,-1.200957
1973420,72045614,2015-11-04,,-1.655085
1321376,73514263,2015-12-07,-3.237609,-0.869235
739237,63090687,2015-04-19,-3.400687,-0.035315
988377,70590716,2015-10-04,-3.501478,-0.147251
1027339,71641179,2015-10-27,-2.733612,0.586331
751737,63522959,2015-05-02,-1.897488,-1.446529
1338786,66935358,2015-08-02,-3.293264,0.665133
2504186,68764327,2015-09-13,,-0.242506
703593,72181869,2015-11-07,-1.696211,-1.357566
1265820,61718999,2015-03-06,,-0.200149
1582340,63253377,2015-04-23,-2.977429,-1.207709
469885,71448482,2015-10-22,-4.043037,-0.601828
1699751,61439671,2015-02-24,-2.593008,-0.827902
844429,65183902,2015-06-23,,-0.756496
2142338,67464536,2015-08-16,-2.650043,-0.271184
1017769,73599161,2015-12-09,-3.840793,-0.247793
498068,68481376,2015-09-07,-2.514686,-2.103107
340130,61409412,2015-02-23,-1.686418,-1.546272
782579,65983503,2015-07-13,-3.426365,-0.652648
1085314,65903625,2015-07-12,-0.218522,-0.770376
2483412,67768648,2015-08-22,,-0.066946
211101,78470412,2015-10-07,,
1752270,62272998,2015-03-25,-1.641188,-1.268684
685407,71568502,2015-10-25,-2.19635,-0.794803
134242,71525983,2015-10-24,-2.155974,-0.597506
394650,72094448,2015-11-05,-1.021377,-0.390319
1545467,68830261,2015-09-14,-2.007613,-1.1825
158725,65060811,2015-06-19,-3.64802,0.470856
217434,62387565,2015-03-29,-3.146223,-0.92906
2162568,74847103,2016-01-04,-5.101133,-0.146897
1720200,59874711,2015-01-10,-0.505412,-0.770376
999158,63163630,2015-04-20,-3.728342,-0.146371
2551248,72453555,2015-11-12,-2.8678,-1.220632
1767613,64231576,2015-05-26,-4.027982,0.079971
346981,69165469,2015-09-20,-3.86885,-0.118353
269095,68702899,2015-03-12,-4.369375,-0.542264
1023396,67043739,2015-08-05,-3.020112,1.837608
2124525,71692724,2015-10-28,-2.67256,0.263435
2101535,61423603,2015-02-24,-1.381767,-0.702438
1273863,73335242,2015-12-02,-4.595119,1.738342
1256004,64301729,2015-05-28,-3.053254,-0.504653
579807,63166328,2015-04-20,-3.68193,0.423712
2239163,67848061,2015-08-24,-1.348031,-1.408623
2223633,73927771,2015-12-16,-2.962972,-1.343286
395554,66973911,2015-08-03,-3.429111,0.413134
2119370,65538696,2015-07-03,-3.587499,0.294049
2037272,64554626,2015-06-05,,-0.802694
851687,72783572,2015-11-19,-1.48547,-0.770376
76320,67508042,2015-08-17,-2.29347,-0.867969
1581739,78719396,2016-03-25,-2.167805,-0.965863
1589815,77766951,2016-03-05,-2.256256,-1.105976
669950,63677823,2015-05-07,-1.786102,-0.93008
188084,65258280,2015-06-25,-3.2001,0.691924
1014662,75411864,2016-01-17,-2.55119,-1.007407
2179550,72441024,2015-11-12,-4.310306,-0.157411
230599,59632344,2015-10-22,,
1217579,62060516,2015-03-18,-3.552501,-0.131817
2129310,68283077,2015-09-03,-3.413838,-0.684061
2490296,66790795,2015-07-29,-2.674044,-1.41276
1979353,73168601,2015-11-28,-2.396027,-0.925789
1826659,70937464,2015-10-11,-3.100535,-1.034153
1345300,62567452,2015-04-03,-2.504727,-0.060012
28474,61495620,2015-02-26,-2.875551,-0.956332
737087,73328064,2015-12-02,-1.207811,-0.962928
53413,70700629,2015-10-06,-3.841132,-0.315568
1149114,71920629,2015-11-01,-4.339134,-0.577764
2505545,60526920,2015-01-29,-3.086868,0.109632
546115,62267172,2015-03-25,-2.621733,-1.149081
821509,73169528,2015-11-28,-0.884085,-0.770376
478038,68049749,2015-08-29,-3.199293,0.81817
2339671,73650906,2015-12-10,-2.983664,-0.481898
845614,67766224,2015-08-22,-4.36305,-0.327943
1377528,71566531,2015-10-25,,-0.726517
778521,65092478,2015-06-20,,-1.203085
489563,74409120,2015-12-25,,-0.476764
2020434,61974987,2015-03-15,-1.896406,-0.997466
2335681,75078885,2016-01-10,-1.344656,-0.497818
1504753,71082574,2015-10-14,-2.33284,-0.385927
2358,67884151,2015-08-25,-3.412311,-0.651727
1216700,63403437,2015-04-28,-2.077059,-0.903696
2293737,68510035,2015-09-08,-2.680524,-1.602606
1182323,60382879,2015-01-25,-2.326414,-1.053567
1307259,73282679,2015-12-01,-4.122172,-1.314611
1507487,72941636,2015-11-23,-2.687335,-0.702778
1999282,61972016,2015-03-15,-2.260406,-1.860607
2541920,75031013,2016-01-09,-3.772163,-0.064028
2587924,72740794,2015-11-18,-0.745383,-0.445984
1628371,62582311,2015-04-04,,-0.892349
795221,62536188,2015-04-02,-2.71394,-0.350383
2601907,74408115,2015-12-25,-2.094632,-1.174597
1383398,62234369,2015-03-24,-3.74876,-0.675926
2093395,66854069,2015-07-31,-2.586472,-0.777645
101538,67104866,2015-08-06,-1.914091,-0.815455
562135,68825433,2015-09-14,-2.613665,-0.528656
2316049,73514614,2015-12-07,-2.299518,-1.503836
774362,62390368,2015-03-29,-3.129832,-1.173957
1145778,72578700,2015-11-15,-2.174918,-0.770376
554023,72299100,2015-11-09,-1.18239,-0.484572
923858,71100762,2015-10-14,-3.903492,-0.652104
122784,71764121,2015-10-29,-3.018417,-1.440821
414152,69178132,2015-09-20,-2.414788,-1.496896
1238371,73052750,2015-11-26,-2.699767,-1.420958
395819,69043335,2015-09-17,-1.813037,-1.082233
2227706,73886175,2015-12-15,-3.380683,-0.096348
1325486,74478221,2015-12-26,-2.608591,-0.232965
1543371,65964910,2015-07-13,-2.960564,-1.678753
1100359,74084410,2015-12-19,-5.141609,-0.645923
1332867,79425912,2016-04-10,-1.150572,-1.070584
197702,78323249,2016-03-17,-4.82374,-0.224389
777014,66958754,2015-08-03,-1.805576,-1.934937
1398505,69939310,2015-09-23,-3.52221,-0.353615
2483992,62082698,2015-03-19,-2.237224,-1.094381
1580407,60339387,2015-01-23,-2.747038,-0.355784
970909,72910233,2015-11-22,-2.644597,-0.070556
1084586,67072056,2015-08-05,-3.189752,-1.152849
806235,65871866,2015-07-11,-2.656507,-0.266441
1288186,65894844,2015-07-12,-2.415643,1.73902
130014,73573336,2015-12-08,-2.336324,-0.74561
567308,70569774,2015-10-03,,0.219097
2278075,70795447,2015-10-08,-1.863674,-1.569113
389585,64440835,2015-06-01,-3.194893,-0.6271
122565,64858167,2015-04-26,,
2271135,71930249,2015-11-01,-2.210553,-1.813125
602740,71608795,2015-10-26,-2.255531,-0.265127
593210,64376068,2015-05-31,-2.404115,-1.252658
1860284,66394181,2015-07-21,-2.020094,-1.535238
553605,78089135,2016-03-13,-2.768717,0.007375
1542916,68605256,2015-09-10,-3.094683,-1.514087
1977239,73780699,2015-12-13,-2.999939,-0.577493
743272,72147226,2015-11-06,-2.536445,-0.035034
813892,74735292,2015-12-30,,0.203668
34601,62540519,2015-04-02,-2.604364,-0.671411
706366,69052443,2015-09-17,-3.193674,-0.674196
1907880,67409743,2015-08-14,,-0.267569
48721,59887348,2015-01-11,-2.425059,-1.513341
679442,73331552,2015-12-02,,-0.960397
313648,73550294,2015-12-08,-2.487633,0.101447
2098717,79077164,2016-04-02,,-0.880511
50632,63565072,2015-05-04,-2.316594,-1.496419
1913162,68802236,2015-09-14,-4.177552,-0.032556
205725,67056423,2015-08-05,-2.546537,-1.137349
2013943,76600125,2016-02-10,,-0.383375
1279762,68547227,2015-09-09,-4.595119,-0.00538
299289,64123217,2015-05-22,,-1.235118
1020246,63647469,2015-05-06,-3.055507,-0.907846
1015587,73199291,2015-11-29,-4.385765,0.877906
394496,64853450,2015-06-13,-1.079824,-0.370656
1175970,69151496,2015-09-19,-0.978302,-0.832084
1982777,60744548,2015-02-04,-3.092671,0.427492
958112,64200796,2015-05-25,-1.978476,-0.916185
822618,73655092,2015-12-10,-2.65822,-0.349352
1634455,70602459,2015-10-04,-2.595447,-0.521094
2021314,66390666,2015-07-21,-2.079565,-1.586076
1481514,60487948,2015-01-28,-2.275577,-0.61524
879619,72114755,2015-11-05,-0.761839,-0.862447
1956288,70547436,2015-10-03,-3.286509,-0.775261
2085558,63749347,2015-05-10,-2.707486,-1.288109
537343,68435166,2015-09-06,-1.96787,-2.138415
1179025,62521298,2015-04-02,-3.10134,-0.429049
968442,65662099,2015-07-06,-4.136488,-0.548094
1524111,62681386,2015-04-07,-2.740281,-1.278513
2535247,61003345,2015-02-11,-2.610941,-0.033241
555832,75277233,2016-01-14,-2.917026,-0.750634
1060209,61428354,2015-02-24,-1.519536,-1.705066
356701,67111579,2015-08-06,-2.802087,-0.39716
299093,70587237,2015-10-04,,-0.491629
2462953,69170751,2015-09-20,,-0.017662
1372551,64357252,2015-05-30,-2.297182,0.191745
1170547,65506830,2015-07-02,-2.479096,-0.386234
2143161,78580330,2016-03-22,-2.143093,-1.563186
916240,63918253,2015-05-15,-3.880388,0.510943
939447,62353220,2015-03-27,-3.953014,-0.257043
2043817,72642198,2015-11-16,-3.428635,0.385106
2264096,63827100,2015-05-13,-2.645067,-0.817506
334354,72915494,2015-11-23,-4.334542,-0.511087
2392883,73332799,2015-12-02,-2.574399,-0.89057
718785,65189118,2015-06-23,-2.896581,-0.8543
1714751,61970076,2015-03-15,-2.220392,-0.925944
619036,71359188,2015-10-20,0.033541,-1.384665
2345501,66400027,2015-07-21,-1.771676,-1.049362
2090420,72188328,2015-11-07,-2.721821,-0.160445
2580282,63758231,2015-05-10,-2.269506,-0.970927
503694,75090771,2016-01-10,-2.89956,-0.688994
1248273,66110978,2015-07-15,-1.930684,-0.372837
2248143,63805248,2015-05-12,-1.845871,-1.275284
1919648,70474711,2015-10-01,-2.517736,-0.877713
438718,67131063,2015-08-07,-1.302306,-0.559936
1485282,60671595,2015-02-03,-2.304126,-1.239861
2020075,67802456,2015-08-23,-2.517767,-0.743498
1605510,67880197,2015-08-25,,-0.696489
1986565,65067934,2015-06-19,-2.878435,-0.403346
1349683,73188984,2015-11-29,-3.911917,-0.283274
95748,74372603,2015-12-24,,-0.239224
1301163,69051000,2015-09-17,-4.136838,-0.727045
380641,64399026,2015-05-31,-1.641276,-1.560877
2370469,60980655,2015-02-11,-2.113887,-1.387155
2339940,71270350,2015-10-18,-3.717744,-0.99731
764005,66051278,2015-07-14,-3.357118,-0.122167
807371,66242869,2015-07-18,-2.474564,-0.615022
611728,62453502,2015-03-31,-1.931004,-0.226843
1196030,62644275,2015-04-06,-1.47045,-1.114891
1125237,61975299,2015-03-15,-3.343471,-0.487452
1294247,63803697,2015-05-12,,-0.032999
64280,68208044,2015-09-01,-3.873734,-1.563143
237961,65426452,2015-06-30,-1.88499,1.478308
1280336,64908253,2015-06-15,-3.548506,-1.249911
140845,63253736,2015-04-23,-3.442426,0.671352
744854,75227930,2016-01-13,-3.012144,-1.014046
517833,67915227,2015-08-26,-1.902854,-1.179558
62458,77873446,2016-03-08,-1.785638,-0.413669
500802,73835149,2015-12-14,,-1.810935
935530,64637484,2015-06-08,-3.202901,-0.081131
2232690,90893575,2015-08-16,,
931085,72986565,2015-11-24,-4.664485,1.246976
559610,64332206,2015-05-29,,-1.327273
414034,66819650,2015-07-30,-2.485902,-0.062334
2229789,71311645,2015-10-19,-3.349413,-0.252185
140179,72942173,2015-11-23,-1.054257,-0.12108
2124788,66643612,2015-07-27,-1.843649,-1.154039
1097786,74049614,2015-12-18,-2.914791,-0.772147
1302500,65485857,2015-07-01,,-0.431445
1974847,70374610,2015-09-29,-2.671861,-0.727578
1651276,64067541,2015-05-20,-3.103369,-1.128092
1067778,68278554,2015-09-03,-4.794314,-0.792912
203830,67138441,2015-08-07,-1.606771,-0.479553
1604469,65480538,2015-07-01,-2.430587,-1.809811
2131760,74553376,2015-12-28,,-0.120978
236802,71301606,2015-10-19,-2.394009,-0.585397
1986960,61018089,2015-02-11,-3.334202,1.479177
749174,63421883,2015-04-28,-2.586828,-1.093598
1668049,72394392,2015-11-11,-3.765487,0.434228
2029660,65307171,2015-06-27,-2.532807,-0.579579
1173322,74245595,2015-12-22,-3.468489,-0.815465
803002,71148721,2015-10-15,-4.054235,-0.792658
614775,65569263,2015-07-04,-2.011386,-1.22352
2058642,60235542,2015-01-20,-2.303901,-0.858776
562718,61080820,2015-02-12,-2.126809,-1.618652
23336,68848398,2015-09-15,-2.108847,-1.511953
2028139,64962635,2015-06-16,-2.331946,-1.045158
1165330,72899734,2015-11-22,-1.067001,-1.394366
1454153,64598959,2015-06-07,-2.096118,-0.353981
2017710,62089468,2015-03-19,-1.720721,-1.515628
1276550,67278447,2015-08-11,-2.881681,-1.839603
1228737,60236560,2015-01-20,-1.254853,-0.770376
795247,67108700,2015-08-06,,-1.112308
1982567,72041094,2015-11-04,-4.282136,-0.878724
785554,72186455,2015-11-07,-4.211185,0.448254
741645,69104184,2015-09-18,-2.865593,-1.288045
1985149,72694012,2015-11-17,,-0.230979
1513903,65214358,2015-06-24,-2.772624,0.389804
2182688,73263726,2015-12-01,-1.04257,-0.334286
550344,61179560,2015-02-15,-1.923747,-1.547638
1342017,64914846,2015-06-15,0.085403,-1.921513
1497304,70979393,2015-10-12,-1.478449,-1.280569
611457,61329272,2015-02-20,-3.764786,-0.359688
1225836,60901086,2015-02-10,-2.689609,-1.425433
1981578,70804791,2015-10-08,-3.585754,-0.820012
207249,64681782,2015-06-09,-2.602375,-0.226206
130469,66389754,2015-07-21,-3.754102,-0.049155
366155,71815303,2015-10-29,-4.091113,0.185701
1193289,64674858,2015-06-09,-3.073107,-1.451485
193339,63290682,2015-04-24,-2.799691,-1.290512
33018,66401462,2015-07-21,-2.057757,-1.245983
370921,71855636,2015-10-30,,-0.216506
2258303,73188936,2015-11-29,-2.167863,-0.927261
2008737,67986072,2015-08-27,-1.425258,-1.377044
1943269,68092442,2015-08-30,-3.29085,-0.469131
1382000,67856676,2015-08-24,,-0.710116
1240729,71914967,2015-11-01,-3.223901,-0.246667
1182254,62168893,2015-03-22,-0.769465,-0.076242
1400962,66932973,2015-08-02,-1.736023,-0.745001
2486387,66043445,2015-07-14,-2.387377,0.120056
2370552,78763359,2016-03-26,-0.711125,-0.803013
496087,63895790,2015-05-15,-0.190798,-1.294418
1124906,60785425,2015-02-06,-1.497804,-0.287239
178775,65653005,2015-07-06,-2.703183,-0.392875
329914,64060096,2015-05-20,,-1.523296
405477,71491074,2015-10-23,-2.2067,-1.753982
607816,59846049,2015-01-09,-2.427642,-0.192808
2156468,73357425,2015-12-03,-3.584482,-1.058295
2006554,67475622,2015-08-16,,-0.808306
142726,61473501,2015-02-25,-2.638653,-0.76796
185975,71216378,2015-10-17,-2.390058,-0.799694
726351,73206307,2015-11-29,-3.577149,-1.245569
1257129,60031682,2015-01-14,-3.253063,-0.337177
2415953,70371831,2015-09-29,,0.376302
734410,71972279,2015-11-02,-2.175814,-1.357298
780271,63532341,2015-05-03,-2.075806,-0.881204
2567469,63963247,2015-05-17,-0.840278,-0.590136
2332134,69130998,2015-09-19,-2.919357,-0.783637
1308874,61459796,2015-02-25,-3.454175,-0.280985
995925,63253928,2015-04-23,-4.32776,-0.050456
2129964,61162177,2015-02-14,-2.334114,-1.168457
1742674,73278199,2015-12-01,,0.060587
318641,67473351,2015-08-16,-2.920869,-1.004171
1252512,67715101,2015-08-21,,-1.044585
1974660,63846704,2015-05-13,-1.893654,-1.467295
116579,71248353,2015-10-18,-3.019961,-0.567868
2025602,71920764,2015-11-01,,-0.0161
1259516,71161386,2015-10-15,-4.595119,-0.144168
132015,74287227,2015-12-23,-1.983272,-1.359584
1111153,68617012,2015-09-10,-2.667524,-0.465319
2417727,60826626,2015-02-07,-2.382387,-0.287239
1477328,72272467,2015-11-09,-2.703104,-1.109814
1205879,75901306,2016-01-27,-2.678329,-1.281665
1593760,74192797,2015-12-21,-1.592049,-0.78628
1837508,75283260,2016-01-14,-2.415941,-0.912751
2172604,63948148,2015-05-17,-3.856519,0.288094
500319,64165746,2015-05-24,-3.279869,-0.065488
1365797,65960221,2015-07-13,-1.557095,-1.809718
607911,60539769,2015-01-29,-2.595347,-1.163119
331596,71450720,2015-10-22,-0.471707,-0.794001
2501992,73824631,2015-12-14,,-0.888989
2175714,73483596,2015-12-06,-2.324134,-0.863568
798827,65006275,2015-06-17,-2.894393,-1.106906
1924636,70629474,2015-10-05,-2.780045,0.115688
1852747,65691015,2015-07-07,-2.650797,-0.929206
398799,68954746,2015-09-16,-1.580039,-0.480723
2274143,60313500,2015-01-22,-2.904474,0.365244
279725,70604801,2015-10-04,-1.837304,-0.427653
940847,63194060,2015-04-21,-3.794382,-0.613754
2546669,63969228,2015-05-17,-2.473569,-1.564599
723913,70933410,2015-10-11,-5.312707,1.390655
2408573,68644808,2015-09-11,-2.456689,-1.389796
1520612,71663896,2015-10-27,-3.331799,-0.435987
1335853,66604444,2015-07-26,-2.549366,-0.31323
1479658,60638322,2015-02-02,-2.893799,-0.978682
2231348,72492667,2015-11-13,-3.534304,0.021035
625724,66224025,2015-07-18,,0.095371
1997677,65113363,2015-06-21,-1.834288,-0.669001
664157,73437751,2015-12-05,-2.435083,-0.709888
1766411,64480624,2015-06-03,-2.573279,0.21104
2091689,71627552,2015-10-26,-2.024288,-1.820921
1783689,61656192,2015-03-04,-2.024829,-1.543801
1131226,67607399,2015-08-19,-1.307822,-0.402227
1073289,66405482,2015-07-21,-2.57222,-1.516057
1872338,69876230,2015-09-22,-1.788867,-1.149901
1250736,60162288,2015-01-18,-1.284773,-0.512621
2468928,66662290,2015-07-27,-2.302613,0.259154
517323,65417882,2015-06-30,-2.541272,-0.367101
591834,61330247,2015-02-20,-1.42479,-1.511214
838197,71084463,2015-10-14,-2.234022,-0.535881
1664899,67176545,2015-08-08,-1.965015,-0.826877
727526,61568962,2015-03-01,-2.692938,-0.71313
1162019,61163488,2015-02-14,-2.5219,-0.370656
2437168,73433979,2015-12-05,-2.388339,-0.003445
1556305,66155781,2015-07-16,-1.545679,-0.502309
1967979,67331498,2015-08-12,-2.442851,0.441483
1218384,67964516,2015-08-27,-1.887786,-1.132348
303389,68765894,2015-09-13,-1.298112,0.186736
90788,63093589,2015-04-19,-1.964048,-0.573254
1289893,61910724,2015-03-13,-2.572126,-0.128259
1301804,76797000,2016-02-14,-1.488635,-0.679463
1566596,71295757,2015-10-19,-2.450214,-1.436725
1441363,62552200,2015-04-03,-2.823457,-0.350062
1757537,73997514,2015-12-17,-3.332746,0.155619
1617694,66652878,2015-07-27,-2.322485,-0.194481
2064685,72395593,2015-11-11,,-1.149912
1361747,61674397,2015-03-04,-1.910587,-1.814006
108165,63602333,2015-05-05,-1.66179,-1.324706
1590362,64727083,2015-06-10,-2.657359,-0.28873
724404,67208551,2015-08-09,-3.645152,-0.142048
215750,63012671,2015-04-16,-1.929015,-1.434149
258155,64337197,2015-05-29,,-0.770376
1249206,65641526,2015-07-06,-3.825708,-0.62466
777251,71540800,2015-10-24,-3.290434,-0.608671
1554651,62798845,2015-04-10,-2.384413,-0.917301
1828015,67207581,2015-08-09,-2.909899,-0.222804
1265980,60345394,2015-01-23,-2.411123,-0.378571
2496003,70526459,2015-10-02,-3.251158,-0.226053
1779884,70940164,2015-10-11,-2.560762,-0.607014
572135,65431157,2015-06-30,-1.362812,-1.536739
