uid,retro_date,financial_application_rk,partition,tcs_model_income
518988,2015-03-26,62296333,train,27739.009626
518997,2015-11-22,72875115,train,45820.978682
519074,2015-05-30,64354386,train,30821.532026494
519105,2015-10-13,71040499,train,61459.015242089
519121,2015-08-16,67468898,train,11809.192678983
519187,2015-04-26,63350780,train,54324.653028
519235,2015-04-22,63206065,train,34367.23466
519266,2015-12-23,74289441,train,18767.852614277
519325,2015-04-30,63478914,train,47177.992242
519335,2016-01-27,75907634,out_of_time,62119.734281147
519364,2015-09-09,68570382,train,28456.386348
519402,2015-08-04,67002506,test,10000.0
519404,2015-09-17,69030149,test,35476.705858
519444,2015-02-24,61422562,train,34353.382506638
519587,2015-08-31,68109409,train,57302.596286542
519671,2015-04-22,63214968,train,41303.70797643
519716,2015-04-21,63174820,train,17540.415028
519746,2015-11-23,72922614,train,40298.688689272
519763,2015-10-14,71097975,train,71562.803248584
519765,2015-09-18,69091497,train,65571.608805217
519822,2015-03-14,61933304,train,40949.595433158
519825,2015-11-27,73116164,train,14254.18248873
519847,2015-08-11,67272495,train,16101.920028
519861,2015-11-04,72056615,train,25545.405346
519899,2015-05-21,64097812,train,50604.587853607
519984,2015-10-18,71260426,train,38247.310152106
519988,2015-10-07,70731521,train,26481.083611704
520163,2015-07-05,65590571,train,10000.0
520166,2015-11-14,72542302,train,38227.573242
520195,2015-04-09,62745893,train,93666.128603965
520198,2015-06-07,64607799,train,20676.16679
520235,2015-08-19,67597448,train,23204.635348
520270,2015-10-24,71519587,train,23090.517867871
520301,2015-11-05,72117869,train,22765.801553221
520322,2015-10-11,70913274,train,41181.129174802
520327,2015-05-11,63785704,train,17612.3223
520347,2015-09-29,70378035,test,33941.403348
520526,2015-11-30,73223199,train,48191.028585889
520627,2015-12-25,74398956,train,25388.656248853
520661,2016-01-22,75661914,out_of_time,34067.309468751
520714,2015-11-10,72349128,train,21099.699261284
520783,2015-04-09,62746488,train,20087.731534
520785,2015-12-19,74089753,train,37970.02808
520791,2015-10-04,70580420,train,39492.45767618
520826,2015-10-06,70680923,train,79461.632074183
520945,2015-07-29,66738318,train,25466.736050752
520946,2015-03-19,62093134,train,26703.67331464
521029,2015-06-05,64551966,train,10000.0
521037,2015-10-23,71493483,train,32675.172721272
521075,2015-07-21,66402913,train,30408.306331999
521150,2015-06-23,65174783,train,10000.0
521163,2015-12-29,74638668,train,18289.100762
521184,2015-11-09,72270117,train,66645.508382206
521213,2015-12-07,73518670,test,59850.422644246
521261,2015-07-13,65952175,train,60830.137315878
521282,2015-02-10,60904029,train,66738.038027999
521358,2015-04-21,63173127,test,15371.159089919
521408,2015-11-25,73003271,test,31521.773168733
521513,2015-04-16,63010207,train,29603.310672
521532,2015-01-17,60141234,train,12688.646778
521544,2016-02-24,77242214,out_of_time,76513.773816819
521591,2015-08-23,67785795,train,51339.70348
521730,2015-09-25,70060763,train,19900.303472071
521745,2015-07-06,65637610,train,12242.13160935
521781,2015-02-11,60986297,train,11790.768012048
521797,2015-11-29,73196929,train,73897.765022446
521828,2015-06-28,65332176,train,49133.128302
521964,2015-03-01,61563881,train,31190.110348
522065,2015-11-21,72867535,train,42744.164228
522076,2015-12-20,74125982,test,17072.941228
522083,2015-02-24,61424288,train,50181.102027999
522111,2015-04-05,62636075,train,39573.04670792
522118,2015-07-16,66139164,train,122252.69579652
522208,2015-03-23,62188678,train,33983.335160507
522212,2015-08-19,67607907,train,90813.943522
522225,2015-04-03,62551441,test,31956.410882255
522228,2015-07-09,65761186,test,25081.143586219
522231,2015-12-06,73461395,train,13301.790028
522299,2015-06-26,65294797,train,90529.051696
522307,2015-04-09,62746894,train,54431.732028
522330,2015-04-23,63247610,train,30757.065401983
522369,2015-09-20,69159950,train,34726.30134
522378,2015-07-07,65677118,train,16856.261028
522432,2015-09-21,69831945,test,21944.150996079
522445,2016-03-14,78139221,out_of_time,137346.399770814
522556,2015-05-23,64138125,train,33821.09003772
522559,2015-08-28,68008713,train,13133.653028
522633,2015-11-02,71952428,train,27720.575150698
522656,2015-09-13,68758090,test,41162.861355692
522663,2015-11-26,73076469,train,19130.530028
522667,2015-09-17,69028789,train,20211.498762
522693,2015-03-31,62449780,test,54716.316188624
522771,2015-09-07,68470394,test,29223.09397
522799,2015-11-22,72905841,train,41423.728407133
522813,2015-11-05,72106802,test,27010.16238
522894,2015-06-12,64792709,train,17787.629287818
522911,2015-05-07,63661321,train,34484.43570649
522969,2015-10-18,71254423,train,24572.574716879
522991,2015-01-07,59789391,train,23345.854348
523003,2015-06-09,64677930,train,29662.575514
523004,2015-10-21,71399338,train,46863.301228
523032,2015-04-08,62728071,train,70996.383252
523096,2015-06-25,65255975,test,28067.383694362
523144,2015-05-26,64228857,train,24054.942408
523160,2015-06-04,64525205,train,23993.325431947
523206,2015-06-30,65435683,train,29959.608469667
523211,2015-07-18,66231090,train,32706.161182
523339,2015-04-02,62530146,train,100554.889877409
523347,2015-03-19,62080874,train,39484.432332
523429,2015-10-22,71433590,train,10000.0
523440,2015-03-23,62195694,train,33519.908205213
523474,2015-12-14,73811683,train,44573.657873705
523476,2015-02-08,60845670,train,37725.358654
523477,2015-09-06,68433488,train,35167.348348
523655,2015-04-06,62640026,test,22488.260851677
523658,2015-05-19,64016699,train,23795.815028
523830,2015-01-17,60140820,train,37359.527781926
523880,2015-04-18,63069501,train,20189.200428
523922,2015-03-19,62078215,train,50528.376635141
523958,2015-12-15,73889865,train,20804.29551
523988,2015-04-12,62842473,train,58092.919113686
523996,2015-09-04,68329629,train,100677.367158
524087,2015-10-18,71275502,train,33736.522228
524091,2015-09-01,68205355,train,57826.148344
524093,2015-08-03,66951485,test,29210.937243503
524094,2015-08-09,67205894,train,42240.660679029
524094,2015-11-27,67205894,train,42240.660679029
524101,2015-09-15,68865361,train,38565.548882
524156,2015-10-24,71537168,train,42783.436572
524213,2015-10-28,71688069,train,53222.35378835
524335,2015-11-28,73156559,test,39682.140028
524439,2016-01-21,75627816,out_of_time,39009.990458
524511,2015-03-11,61853384,test,10000.0
524512,2015-04-09,62750531,test,17029.740825388
524519,2015-03-03,61640267,train,22811.322616
524542,2015-07-10,65827917,train,18433.703379653
524569,2015-01-22,60320566,test,20704.154228
524615,2015-12-01,73282275,train,45373.78221145
524679,2015-11-24,72968954,test,44009.776163563
524707,2015-10-13,71015395,train,42319.538449664
524717,2015-10-26,71606712,train,10000.0
524726,2015-06-04,64520621,train,10000.0
524819,2015-03-30,62430937,train,38764.44877
524846,2015-11-30,73251208,train,72445.000828
524881,2015-07-10,65825430,train,45648.524134164
524900,2015-05-03,63532543,train,20749.550061962
524921,2016-02-09,76544907,out_of_time,42792.835564898
524950,2015-03-14,61942561,train,38400.13455112
524969,2015-06-10,64708083,train,28641.81495713
524977,2015-08-26,67915310,train,53274.157829723
525004,2015-12-09,73597285,train,44562.176844
525033,2015-04-24,63277354,train,26553.051733486
525036,2015-09-24,70030696,train,15422.674428
525045,2015-12-17,73977926,train,41602.743018907
525090,2015-04-23,63243919,train,48418.845036209
525096,2015-05-27,64259930,train,22274.671228
525097,2015-08-01,66883770,train,16507.350529229
525187,2015-09-06,68438804,train,42507.435228
525193,2015-11-14,72537647,train,53058.439972
525203,2015-07-23,66526354,train,32844.132348
525203,2015-09-19,66526354,train,32844.132348
525275,2015-05-12,63798612,train,47043.72484
525382,2015-12-10,73646278,test,10191.577622
525392,2015-04-11,62817614,train,16254.677516
525479,2015-03-05,61696877,train,64112.207149978
525562,2015-06-07,64604935,train,48298.6453
525575,2015-01-20,60234688,train,70467.777758
525576,2015-06-15,64916407,train,33195.31189066
525577,2015-12-10,73654606,train,20053.699028
525654,2015-02-22,61382486,train,51287.077494722
525682,2015-01-25,60384032,train,50087.416267858
525710,2015-10-11,70923151,test,51787.767882392
525875,2015-11-06,72133675,test,10000.0
526013,2015-11-24,72964086,train,41084.391348
526020,2015-11-17,72700849,train,30434.00484
526065,2015-11-07,72179528,train,21425.607348
526077,2015-03-19,62094426,train,20149.107476
526132,2015-09-30,70410293,train,33819.205028
526139,2015-09-02,68258272,train,78130.950008429
526146,2015-09-19,69146259,train,31403.9655679
526157,2015-10-24,71529481,train,45111.952185062
526206,2015-09-01,68198116,train,21118.145316
526255,2015-02-05,60761242,train,11651.845166
526277,2015-11-25,73006658,train,25657.6060347
526291,2015-11-24,72966346,train,47388.353339999
526297,2015-11-06,72143121,train,71340.376338183
526327,2015-04-21,63170033,train,34071.646821621
526333,2015-08-03,66972709,train,61680.714327124
526344,2016-03-09,77885906,out_of_time,76919.900849487
526361,2015-10-11,70919986,train,85279.240659188
526375,2015-05-25,64192737,test,89254.373028
526425,2015-12-02,73312615,train,35933.399755389
526497,2015-05-17,63951976,train,61438.071348284
526538,2015-10-28,71731028,test,26119.072228
526609,2015-12-03,73351933,test,10000.0
526615,2015-09-11,68642131,train,30101.504302425
526664,2015-01-24,60358976,train,54071.083909123
526915,2015-10-18,71250586,test,60360.521362384
526923,2015-04-26,63334719,train,89919.888348
526938,2015-04-16,62992309,train,41703.344227325
526982,2015-09-21,69795763,train,48874.888984
526985,2015-07-29,66764564,train,25001.54658604
527009,2015-02-04,60738735,train,60543.991331961
527022,2015-06-21,65106989,train,42001.692930956
527043,2015-09-27,70168174,train,42156.164028
527044,2015-01-12,59958839,train,34230.877258
527050,2015-07-17,66191929,test,28167.752802687
527070,2015-10-08,70785299,train,26004.949914908
527089,2015-10-08,70777876,test,12372.701318
527191,2016-01-31,76097198,out_of_time,29343.133582381
527252,2015-01-11,59883721,train,64829.552419897
527383,2015-01-12,59928048,train,65887.9144755
527397,2015-12-08,73545969,train,35167.116789513
527420,2015-09-29,70346856,train,70398.834992271
527426,2015-07-14,66035941,train,23753.381259125
527442,2015-10-18,71246800,train,10000.0
527496,2016-02-17,76943474,out_of_time,28692.894128
527589,2015-08-13,67374345,test,28648.974322736
527619,2015-02-09,60881377,train,32032.121066
527750,2015-10-04,70611313,train,37430.502687776
527781,2015-04-09,62748126,train,73389.519028
527825,2015-03-04,61668023,train,26907.83124
527880,2015-07-22,66442061,train,28719.311028
527896,2015-03-08,61755833,train,37229.947603922
527916,2015-05-05,63589765,train,41635.51974647
527924,2015-10-04,70587751,test,29575.033246495
527961,2015-04-18,63087681,train,53095.18864
527988,2015-12-20,74141946,train,24416.171348
528021,2016-01-22,75669372,out_of_time,31751.996204
528070,2015-07-11,65861046,test,18454.562186
528071,2015-06-01,64411155,train,18973.042144
528093,2015-01-14,60022877,train,17883.696026
528115,2016-01-19,75517274,out_of_time,27513.087058988
528120,2015-09-23,69937731,train,14765.469978453
528173,2015-11-15,72583775,train,24097.999688
528191,2015-04-05,62619237,test,88625.806970709
528192,2015-01-23,60341758,train,50956.864427
528198,2015-11-07,72175536,test,64936.060024475
528202,2015-03-17,62015393,train,16929.058028
528255,2015-10-09,70830391,train,22782.572446
528321,2015-07-15,66105082,train,48575.758028
528411,2015-12-15,73870508,train,11406.014988
528435,2015-07-26,66596085,train,48933.356705467
528461,2015-01-14,60029948,train,54484.03330824
528468,2015-07-12,65886455,test,35182.104552623
528489,2015-09-20,69778808,train,39700.924028
528510,2015-01-22,60309440,test,15469.449338
528528,2016-01-20,75555792,out_of_time,51657.217772081
528612,2015-07-06,65654932,train,39849.674256
528683,2015-05-16,63923437,train,45341.498436437
528735,2015-09-13,68744053,train,23449.787936555
528738,2015-05-31,64377176,train,48580.109793999
528750,2015-04-24,63275562,train,20490.524836
528787,2016-01-15,75345018,out_of_time,11541.740986
528836,2016-01-24,75744618,out_of_time,44471.514798
528855,2016-01-11,75112814,out_of_time,10000.0
528893,2015-04-14,62925371,train,23640.764028
528938,2015-05-18,63978876,train,18717.211596
528954,2015-11-16,72629764,test,46365.614222822
528979,2016-03-20,78441820,out_of_time,13855.233731494
529000,2015-03-22,62157062,train,56268.500219438
529090,2015-09-23,69951128,train,68400.038848522
529133,2015-12-13,73782279,train,71517.479178805
529186,2015-01-14,60050199,train,53693.557844
529191,2015-04-08,62711317,train,33747.410115129
529246,2015-05-21,64085408,train,16295.230054046
529256,2015-09-12,68695153,test,31076.476078
529331,2015-12-23,74291173,train,15825.667028
529401,2015-06-13,64854602,train,20642.162348
529404,2015-06-30,65426279,train,22181.894516
529441,2015-07-08,65746593,train,40820.8529
529450,2015-03-22,62155351,train,34833.925738
529483,2015-04-01,62487398,train,10000.0
529517,2015-07-09,65757431,test,32718.505065857
529526,2015-09-14,68785639,train,30343.884082879
529536,2015-12-25,74414385,train,17333.506028
529576,2015-08-30,68092128,train,46459.663994
529580,2015-09-02,68246474,test,25339.961580073
529581,2015-04-19,63104633,train,71390.768732962
529596,2015-08-19,67608013,train,41135.563734
529639,2015-10-08,70777471,train,88035.034956
529689,2015-01-31,60579952,train,33234.165126
529725,2015-05-15,63898852,train,17609.030096
529728,2015-08-03,66964955,train,77956.093820993
529744,2015-12-24,74342488,train,27016.084736016
529763,2015-04-19,63102623,train,14721.97665
529840,2015-07-19,66270955,train,20626.563191767
529898,2015-04-04,62579324,train,33489.875755272
529901,2015-10-19,71290037,train,89060.798656238
529974,2015-11-01,71906909,test,128641.523028
529997,2015-12-02,73316218,train,24295.521820592
530035,2015-09-21,69803882,test,16271.173028
530078,2015-07-07,65687978,train,117976.258028
530080,2015-03-18,62065143,train,23604.585818744
530109,2015-04-19,63093703,test,27191.025708857
530114,2015-09-23,69937685,train,42220.130018823
530212,2015-07-28,66719137,test,45014.009881139
530228,2015-09-11,68643059,train,31877.473427304
530253,2015-01-28,60491819,train,28724.643954
530262,2015-09-09,68568882,train,74381.015431141
530282,2015-10-08,70779013,train,98922.616521858
530307,2015-07-22,66448589,train,33152.167199
530456,2015-10-16,71190887,test,30592.49864
530484,2015-09-28,70233458,train,19735.915221833
530504,2015-06-10,64717788,train,40294.725263489
530530,2015-06-11,64745853,test,19848.117608
530570,2015-12-03,73355500,test,27757.341569999
530711,2015-12-03,73365801,train,15565.897047908
530719,2016-01-19,75517683,out_of_time,45032.34092
530789,2015-06-08,64632246,train,30216.956036
530810,2015-05-05,63585368,train,16858.983028
530820,2015-08-10,67243784,train,64600.915044348
530878,2015-02-16,61197914,train,22145.719975047
530905,2015-03-08,61754385,train,31354.311513418
530912,2015-05-05,63592449,test,48981.570028
530925,2016-01-13,75239479,out_of_time,17370.281599612
530941,2015-08-26,67936343,train,31306.479017529
530967,2015-12-26,74453756,test,27245.442172
530991,2015-11-18,72730020,train,56513.106255846
531007,2015-05-12,63795436,train,42085.252726
531009,2015-03-12,61877880,train,20881.157814
531042,2015-02-17,61234290,train,45121.792212
531057,2015-11-11,72383877,train,21523.938348
531140,2015-11-01,71937234,train,27215.946228
531168,2015-03-02,61604777,train,28438.292065999
531172,2015-09-09,68552272,train,26921.563976275
531178,2015-11-04,72043058,test,22729.728996154
531195,2015-12-02,73309320,train,40857.578339999
531211,2015-09-29,70336024,train,40938.834980495
531222,2015-12-17,74007299,train,36125.048558413
531258,2015-09-18,69111279,test,38775.904344
531262,2015-01-13,59991033,test,91681.685
531267,2015-07-28,66686267,test,27933.123308399
531316,2015-01-27,60472173,test,30748.636978
531373,2015-04-25,63303080,train,20710.131556616
531468,2015-10-01,70461481,train,41159.07334
531488,2015-02-22,61375726,train,28639.805863923
531593,2015-04-07,62676667,test,42249.349360486
531601,2015-03-15,61903529,train,37963.838439229
531602,2015-07-22,66432028,train,10000.0
531671,2015-11-09,72292140,train,46006.55177
531711,2015-11-11,72389653,train,88107.61618
531723,2015-08-28,68010559,test,69702.616365999
531768,2015-10-06,70676437,test,37570.343339999
531774,2015-08-25,67884955,test,45134.064213105
531784,2015-11-11,72406363,test,42917.489921442
531937,2015-08-19,67592381,train,19906.218348
531948,2015-07-16,66133191,train,13075.765187867
531962,2015-06-23,65176030,train,30536.317623973
531970,2015-06-26,65291250,train,21474.277422
532017,2015-03-31,62474174,test,41874.455828
532043,2015-07-17,66203148,train,24458.220204896
532121,2015-08-03,66972846,test,81180.366145025
532131,2015-04-14,62912808,test,30182.070688991
532215,2015-10-14,71070336,test,56610.189509904
532268,2015-09-17,69023651,train,13854.969028
532281,2015-11-18,72729862,train,64116.95326582
